schema_version,engine,operation,alphabet,padding,input_len,backend,target_arch,target_os,sample_count,median_throughput_mib_s,minimum_throughput_mib_s,maximum_throughput_mib_s
1,base64-ng,decode,standard,unpadded,11,avx512-vbmi,x86_64,linux,10,234.749437,231.506099,237.013777
1,base64-ng,decode,standard,unpadded,11,scalar,x86_64,linux,10,255.600516,227.300045,260.731792
1,base64-ng,decode,standard,unpadded,11,ssse3-sse4.1,x86_64,linux,10,247.713401,244.867027,251.450853
1,base64-ng,decode,standard,unpadded,12,auto,x86_64,linux,10,68.737761,65.032596,69.561619
1,base64-ng,decode,standard,unpadded,12,avx2,x86_64,linux,10,68.597121,65.069915,70.137965
1,base64-ng,decode,standard,unpadded,12,avx512-vbmi,x86_64,linux,10,68.375775,66.995455,69.609355
1,base64-ng,decode,standard,unpadded,12,scalar,x86_64,linux,10,263.656510,256.391128,268.937880
1,base64-ng,decode,standard,unpadded,12,ssse3-sse4.1,x86_64,linux,10,69.302540,67.218508,70.474819
1,base64-ng,decode,standard,unpadded,15,auto,x86_64,linux,10,79.549279,77.555360,79.911783
1,base64-ng,decode,standard,unpadded,15,avx2,x86_64,linux,10,80.325845,77.717261,80.899005
1,base64-ng,decode,standard,unpadded,15,avx512-vbmi,x86_64,linux,10,79.735217,74.590889,80.490040
1,base64-ng,decode,standard,unpadded,15,scalar,x86_64,linux,10,269.722094,238.616317,273.705535
1,base64-ng,decode,standard,unpadded,15,ssse3-sse4.1,x86_64,linux,10,81.050089,78.460819,81.645190
1,base64-ng,decode,standard,unpadded,16,auto,x86_64,linux,10,82.326322,79.934225,83.349583
1,base64-ng,decode,standard,unpadded,16,avx2,x86_64,linux,10,83.450746,78.116557,84.245090
1,base64-ng,decode,standard,unpadded,16,avx512-vbmi,x86_64,linux,10,83.056299,79.214716,84.013106
1,base64-ng,decode,standard,unpadded,16,scalar,x86_64,linux,10,263.589874,251.030386,268.994853
1,base64-ng,decode,standard,unpadded,16,ssse3-sse4.1,x86_64,linux,10,83.717740,82.183950,84.802530
1,base64-ng,decode,standard,unpadded,2,auto,x86_64,linux,10,124.484136,117.516249,129.949973
1,base64-ng,decode,standard,unpadded,2,avx2,x86_64,linux,10,140.376354,134.061655,147.847907
1,base64-ng,decode,standard,unpadded,2,avx512-vbmi,x86_64,linux,10,128.418876,122.696974,133.105669
1,base64-ng,decode,standard,unpadded,2,scalar,x86_64,linux,10,171.774598,166.103969,183.712019
1,base64-ng,decode,standard,unpadded,2,ssse3-sse4.1,x86_64,linux,10,146.603004,142.413504,157.555290
1,base64-ng,decode,standard,unpadded,23,auto,x86_64,linux,10,104.044396,100.788058,104.517057
1,base64-ng,decode,standard,unpadded,23,avx2,x86_64,linux,10,103.732061,101.366793,103.958851
1,base64-ng,decode,standard,unpadded,23,avx512-vbmi,x86_64,linux,10,101.646704,92.992083,103.218182
1,base64-ng,decode,standard,unpadded,23,scalar,x86_64,linux,10,278.287561,273.207911,278.678190
1,base64-ng,decode,standard,unpadded,23,ssse3-sse4.1,x86_64,linux,10,103.433400,100.207295,106.043111
1,base64-ng,decode,standard,unpadded,24,auto,x86_64,linux,10,101.586334,95.208786,103.548969
1,base64-ng,decode,standard,unpadded,24,avx2,x86_64,linux,10,104.419523,103.593704,104.754005
1,base64-ng,decode,standard,unpadded,24,avx512-vbmi,x86_64,linux,10,103.411113,101.277846,104.208281
1,base64-ng,decode,standard,unpadded,24,scalar,x86_64,linux,10,280.178778,273.131417,281.384675
1,base64-ng,decode,standard,unpadded,24,ssse3-sse4.1,x86_64,linux,10,74.362385,72.232784,74.987251
1,base64-ng,decode,standard,unpadded,3,auto,x86_64,linux,10,147.479211,143.138960,153.018997
1,base64-ng,decode,standard,unpadded,3,avx2,x86_64,linux,10,165.663309,141.700830,172.302112
1,base64-ng,decode,standard,unpadded,3,avx512-vbmi,x86_64,linux,10,151.799537,147.322056,158.303161
1,base64-ng,decode,standard,unpadded,3,scalar,x86_64,linux,10,195.012456,193.509798,201.739298
1,base64-ng,decode,standard,unpadded,3,ssse3-sse4.1,x86_64,linux,10,167.403514,166.494326,178.661299
1,base64-ng,decode,standard,unpadded,31,auto,x86_64,linux,10,116.063710,105.346201,118.284990
1,base64-ng,decode,standard,unpadded,31,avx2,x86_64,linux,10,116.728604,113.217287,118.120823
1,base64-ng,decode,standard,unpadded,31,avx512-vbmi,x86_64,linux,10,116.531289,111.259815,119.163438
1,base64-ng,decode,standard,unpadded,31,scalar,x86_64,linux,10,279.131866,276.590211,279.672977
1,base64-ng,decode,standard,unpadded,31,ssse3-sse4.1,x86_64,linux,10,87.004526,85.102842,87.585967
1,base64-ng,decode,standard,unpadded,32,auto,x86_64,linux,10,116.576577,110.884540,119.031107
1,base64-ng,decode,standard,unpadded,32,avx2,x86_64,linux,10,118.754448,109.370154,119.651671
1,base64-ng,decode,standard,unpadded,32,avx512-vbmi,x86_64,linux,10,116.285607,113.682492,119.683094
1,base64-ng,decode,standard,unpadded,32,scalar,x86_64,linux,10,281.678111,268.099264,283.838740
1,base64-ng,decode,standard,unpadded,32,ssse3-sse4.1,x86_64,linux,10,88.382334,83.476504,89.916709
1,base64-ng,decode,standard,unpadded,47,auto,x86_64,linux,10,102.227317,99.991888,102.916398
1,base64-ng,decode,standard,unpadded,47,avx2,x86_64,linux,10,101.881213,100.081324,102.995622
1,base64-ng,decode,standard,unpadded,47,avx512-vbmi,x86_64,linux,10,102.291100,97.535170,103.586222
1,base64-ng,decode,standard,unpadded,47,scalar,x86_64,linux,10,282.707030,275.573039,284.921221
1,base64-ng,decode,standard,unpadded,47,ssse3-sse4.1,x86_64,linux,10,89.378140,82.876710,89.795319
1,base64-ng,decode,standard,unpadded,48,auto,x86_64,linux,10,139.972864,138.565698,141.157391
1,base64-ng,decode,standard,unpadded,48,avx2,x86_64,linux,10,106.203914,104.483204,107.368905
1,base64-ng,decode,standard,unpadded,48,avx512-vbmi,x86_64,linux,10,139.740184,137.951658,140.625148
1,base64-ng,decode,standard,unpadded,48,scalar,x86_64,linux,10,284.720729,279.393299,285.153541
1,base64-ng,decode,standard,unpadded,48,ssse3-sse4.1,x86_64,linux,10,75.182379,72.246325,75.940498
1,base64-ng,decode,standard,unpadded,63,auto,x86_64,linux,10,117.695807,114.413245,119.073467
1,base64-ng,decode,standard,unpadded,63,avx2,x86_64,linux,10,99.230244,96.470755,99.891281
1,base64-ng,decode,standard,unpadded,63,avx512-vbmi,x86_64,linux,10,118.666432,116.438258,119.661506
1,base64-ng,decode,standard,unpadded,63,scalar,x86_64,linux,10,284.225708,241.292067,286.206104
1,base64-ng,decode,standard,unpadded,63,ssse3-sse4.1,x86_64,linux,10,78.962732,77.170596,80.097059
1,base64-ng,decode,standard,unpadded,64,auto,x86_64,linux,10,117.839742,108.822259,119.320252
1,base64-ng,decode,standard,unpadded,64,avx2,x86_64,linux,10,98.637141,96.760902,100.027460
1,base64-ng,decode,standard,unpadded,64,avx512-vbmi,x86_64,linux,10,117.001704,110.596053,119.844726
1,base64-ng,decode,standard,unpadded,64,scalar,x86_64,linux,10,285.442909,276.705678,286.921529
1,base64-ng,decode,standard,unpadded,64,ssse3-sse4.1,x86_64,linux,10,79.429848,78.095775,80.403474
1,base64-ng,decode,standard,unpadded,65536,auto,x86_64,linux,10,148.767548,143.983101,150.165060
1,base64-ng,decode,standard,unpadded,65536,avx2,x86_64,linux,10,114.311722,111.847618,115.725679
1,base64-ng,decode,standard,unpadded,65536,avx512-vbmi,x86_64,linux,10,148.756744,133.588991,151.308266
1,base64-ng,decode,standard,unpadded,65536,scalar,x86_64,linux,10,289.873736,283.444985,292.296575
1,base64-ng,decode,standard,unpadded,65536,ssse3-sse4.1,x86_64,linux,10,78.920836,76.898601,79.938500
1,base64-ng,decode,url-safe,padded,1,auto,x86_64,linux,10,66.354321,62.877395,69.959431
1,base64-ng,decode,url-safe,padded,1,avx2,x86_64,linux,10,76.112619,72.242130,79.607663
1,base64-ng,decode,url-safe,padded,1,avx512-vbmi,x86_64,linux,10,68.481369,62.849225,73.182490
1,base64-ng,decode,url-safe,padded,1,scalar,x86_64,linux,10,100.950636,91.137384,103.897302
1,base64-ng,decode,url-safe,padded,1,ssse3-sse4.1,x86_64,linux,10,79.088764,77.212560,87.877966
1,base64-ng,decode,url-safe,padded,1024,auto,x86_64,linux,10,142.770496,139.903079,144.945912
1,base64-ng,decode,url-safe,padded,1024,avx2,x86_64,linux,10,109.805963,106.738207,111.264635
1,base64-ng,decode,url-safe,padded,1024,avx512-vbmi,x86_64,linux,10,142.995573,134.483743,143.937735
1,base64-ng,decode,url-safe,padded,1024,scalar,x86_64,linux,10,307.642209,288.684144,308.942479
1,base64-ng,decode,url-safe,padded,1024,ssse3-sse4.1,x86_64,linux,10,76.999425,75.629571,78.312669
1,base64-ng,decode,url-safe,padded,11,auto,x86_64,linux,10,62.986930,61.611191,63.707174
1,base64-ng,decode,url-safe,padded,11,avx2,x86_64,linux,10,62.913797,60.856386,63.496044
1,base64-ng,decode,url-safe,padded,11,avx512-vbmi,x86_64,linux,10,62.444282,58.749162,63.411754
1,base64-ng,decode,url-safe,padded,11,scalar,x86_64,linux,10,265.091208,244.875887,273.044775
1,base64-ng,decode,url-safe,padded,11,ssse3-sse4.1,x86_64,linux,10,64.032033,63.106161,65.216172
1,base64-ng,decode,url-safe,padded,12,auto,x86_64,linux,10,69.051122,66.037184,69.695986
1,base64-ng,decode,url-safe,padded,12,avx2,x86_64,linux,10,68.830338,65.260304,70.083423
1,base64-ng,decode,url-safe,padded,12,avx512-vbmi,x86_64,linux,10,68.721091,67.800911,69.554263
1,base64-ng,decode,url-safe,padded,12,scalar,x86_64,linux,10,282.785816,277.310053,286.500190
1,base64-ng,decode,url-safe,padded,12,ssse3-sse4.1,x86_64,linux,10,70.000448,67.946184,70.714570
1,base64-ng,decode,url-safe,padded,15,auto,x86_64,linux,10,77.752237,76.296706,80.217797
1,base64-ng,decode,url-safe,padded,15,avx2,x86_64,linux,10,80.652842,76.407122,81.802472
1,base64-ng,decode,url-safe,padded,15,avx512-vbmi,x86_64,linux,10,80.229993,77.954270,81.012714
1,base64-ng,decode,url-safe,padded,15,scalar,x86_64,linux,10,287.514520,280.912102,293.385284
1,base64-ng,decode,url-safe,padded,15,ssse3-sse4.1,x86_64,linux,10,81.807536,80.739313,82.399710
1,base64-ng,decode,url-safe,padded,16,auto,x86_64,linux,10,81.369172,77.682690,82.048917
1,base64-ng,decode,url-safe,padded,16,avx2,x86_64,linux,10,82.723196,81.992671,83.509486
1,base64-ng,decode,url-safe,padded,16,avx512-vbmi,x86_64,linux,10,82.281509,80.751882,82.691781
1,base64-ng,decode,url-safe,padded,16,scalar,x86_64,linux,10,279.183263,276.270072,281.062678
1,base64-ng,decode,url-safe,padded,16,ssse3-sse4.1,x86_64,linux,10,83.101782,80.692002,84.152486
1,base64-ng,decode,url-safe,padded,2,auto,x86_64,linux,10,116.694964,112.357284,120.530964
1,base64-ng,decode,url-safe,padded,2,avx2,x86_64,linux,10,133.546091,128.164489,139.488238
1,base64-ng,decode,url-safe,padded,2,avx512-vbmi,x86_64,linux,10,119.869957,118.133728,126.837571
1,base64-ng,decode,url-safe,padded,2,scalar,x86_64,linux,10,166.330942,159.635138,169.380452
1,base64-ng,decode,url-safe,padded,2,ssse3-sse4.1,x86_64,linux,10,135.376458,128.273981,146.438393
1,base64-ng,decode,url-safe,padded,23,auto,x86_64,linux,10,98.354368,95.051861,99.931194
1,base64-ng,decode,url-safe,padded,23,avx2,x86_64,linux,10,96.463787,90.476127,98.093182
1,base64-ng,decode,url-safe,padded,23,avx512-vbmi,x86_64,linux,10,97.003989,94.649990,98.365796
1,base64-ng,decode,url-safe,padded,23,scalar,x86_64,linux,10,289.935264,282.782990,293.275359
1,base64-ng,decode,url-safe,padded,23,ssse3-sse4.1,x86_64,linux,10,70.303255,69.869024,70.764970
1,base64-ng,decode,url-safe,padded,24,auto,x86_64,linux,10,102.761142,100.107913,103.349995
1,base64-ng,decode,url-safe,padded,24,avx2,x86_64,linux,10,103.868999,95.467502,104.927612
1,base64-ng,decode,url-safe,padded,24,avx512-vbmi,x86_64,linux,10,103.539039,101.391455,104.314442
1,base64-ng,decode,url-safe,padded,24,scalar,x86_64,linux,10,301.486233,259.605842,303.309801
1,base64-ng,decode,url-safe,padded,24,ssse3-sse4.1,x86_64,linux,10,73.912335,72.023770,74.371501
1,base64-ng,decode,url-safe,padded,3,auto,x86_64,linux,10,156.676525,148.756306,162.508469
1,base64-ng,decode,url-safe,padded,3,avx2,x86_64,linux,10,172.105198,159.487986,179.283799
1,base64-ng,decode,url-safe,padded,3,avx512-vbmi,x86_64,linux,10,159.739787,150.346372,166.795998
1,base64-ng,decode,url-safe,padded,3,scalar,x86_64,linux,10,215.202393,211.640732,218.122413
1,base64-ng,decode,url-safe,padded,3,ssse3-sse4.1,x86_64,linux,10,184.321931,176.742535,191.692470
1,base64-ng,decode,url-safe,padded,31,auto,x86_64,linux,10,112.128117,109.466697,114.833746
1,base64-ng,decode,url-safe,padded,31,avx2,x86_64,linux,10,116.681030,102.667346,117.913254
1,base64-ng,decode,url-safe,padded,31,avx512-vbmi,x86_64,linux,10,114.903666,110.636678,117.113714
1,base64-ng,decode,url-safe,padded,31,scalar,x86_64,linux,10,295.269965,290.691630,296.434086
1,base64-ng,decode,url-safe,padded,31,ssse3-sse4.1,x86_64,linux,10,85.671291,82.998452,87.097281
1,base64-ng,decode,url-safe,padded,32,auto,x86_64,linux,10,117.509719,112.959180,118.562392
1,base64-ng,decode,url-safe,padded,32,avx2,x86_64,linux,10,118.417614,117.773575,119.544872
1,base64-ng,decode,url-safe,padded,32,avx512-vbmi,x86_64,linux,10,117.733552,114.932664,119.065295
1,base64-ng,decode,url-safe,padded,32,scalar,x86_64,linux,10,297.988221,293.356904,298.941620
1,base64-ng,decode,url-safe,padded,32,ssse3-sse4.1,x86_64,linux,10,88.077456,82.205204,89.179342
1,base64-ng,decode,url-safe,padded,47,auto,x86_64,linux,10,133.488247,128.840113,134.115330
1,base64-ng,decode,url-safe,padded,47,avx2,x86_64,linux,10,105.704952,101.923335,106.474995
1,base64-ng,decode,url-safe,padded,47,avx512-vbmi,x86_64,linux,10,132.834817,131.815354,134.154355
1,base64-ng,decode,url-safe,padded,47,scalar,x86_64,linux,10,300.355294,290.650449,302.363964
1,base64-ng,decode,url-safe,padded,47,ssse3-sse4.1,x86_64,linux,10,73.337268,72.842500,73.953462
1,base64-ng,decode,url-safe,padded,48,auto,x86_64,linux,10,138.189559,135.773397,140.569942
1,base64-ng,decode,url-safe,padded,48,avx2,x86_64,linux,10,105.484250,104.425596,106.119340
1,base64-ng,decode,url-safe,padded,48,avx512-vbmi,x86_64,linux,10,137.662438,134.147089,139.280215
1,base64-ng,decode,url-safe,padded,48,scalar,x86_64,linux,10,310.318356,301.082376,314.938375
1,base64-ng,decode,url-safe,padded,48,ssse3-sse4.1,x86_64,linux,10,74.412180,73.860323,75.439548
1,base64-ng,decode,url-safe,padded,63,auto,x86_64,linux,10,114.241801,105.229227,116.936893
1,base64-ng,decode,url-safe,padded,63,avx2,x86_64,linux,10,97.480040,95.250877,98.587870
1,base64-ng,decode,url-safe,padded,63,avx512-vbmi,x86_64,linux,10,117.144724,107.873715,118.286264
1,base64-ng,decode,url-safe,padded,63,scalar,x86_64,linux,10,312.459443,307.625160,317.188489
1,base64-ng,decode,url-safe,padded,63,ssse3-sse4.1,x86_64,linux,10,78.441606,76.181039,78.896576
1,base64-ng,decode,url-safe,padded,64,auto,x86_64,linux,10,114.387440,110.287001,115.065258
1,base64-ng,decode,url-safe,padded,64,avx2,x86_64,linux,10,96.340878,87.124961,97.596289
1,base64-ng,decode,url-safe,padded,64,avx512-vbmi,x86_64,linux,10,114.796222,107.685788,116.227116
1,base64-ng,decode,url-safe,padded,64,scalar,x86_64,linux,10,300.709924,291.481178,302.688700
1,base64-ng,decode,url-safe,padded,64,ssse3-sse4.1,x86_64,linux,10,79.043626,77.178767,79.695874
1,base64-ng,decode,url-safe,padded,65536,auto,x86_64,linux,10,146.420188,140.805219,148.077663
1,base64-ng,decode,url-safe,padded,65536,avx2,x86_64,linux,10,112.328123,109.546909,113.674561
1,base64-ng,decode,url-safe,padded,65536,avx512-vbmi,x86_64,linux,10,144.458504,134.290408,147.683618
1,base64-ng,decode,url-safe,padded,65536,scalar,x86_64,linux,10,307.998110,298.282304,310.158088
1,base64-ng,decode,url-safe,padded,65536,ssse3-sse4.1,x86_64,linux,10,78.223422,76.554935,78.786786
1,base64-ng,decode,url-safe,unpadded,1,auto,x86_64,linux,10,72.187365,68.056849,76.052030
1,base64-ng,decode,url-safe,unpadded,1,avx2,x86_64,linux,10,81.503069,68.815128,88.727194
1,base64-ng,decode,url-safe,unpadded,1,avx512-vbmi,x86_64,linux,10,74.143428,69.110583,78.899777
1,base64-ng,decode,url-safe,unpadded,1,scalar,x86_64,linux,10,109.720308,106.907322,116.921759
1,base64-ng,decode,url-safe,unpadded,1,ssse3-sse4.1,x86_64,linux,10,90.559998,83.281879,96.098504
1,base64-ng,decode,url-safe,unpadded,1024,auto,x86_64,linux,10,138.550997,132.137856,147.431603
1,base64-ng,decode,url-safe,unpadded,1024,avx2,x86_64,linux,10,109.761212,100.537708,114.114389
1,base64-ng,decode,url-safe,unpadded,1024,avx512-vbmi,x86_64,linux,10,142.614006,129.828104,147.131692
1,base64-ng,decode,url-safe,unpadded,1024,scalar,x86_64,linux,10,281.781661,269.981664,291.021161
1,base64-ng,decode,url-safe,unpadded,1024,ssse3-sse4.1,x86_64,linux,10,76.037732,74.709646,79.619300
1,base64-ng,decode,url-safe,unpadded,11,auto,x86_64,linux,10,225.510938,220.179006,233.764906
1,base64-ng,decode,url-safe,unpadded,11,avx2,x86_64,linux,10,237.921365,228.154496,245.992997
1,base64-ng,decode,url-safe,unpadded,11,avx512-vbmi,x86_64,linux,10,231.084976,205.125800,238.844870
1,base64-ng,decode,url-safe,unpadded,11,scalar,x86_64,linux,10,252.615361,214.997451,262.970364
1,base64-ng,decode,url-safe,unpadded,11,ssse3-sse4.1,x86_64,linux,10,240.109005,158.425158,249.932311
1,base64-ng,decode,url-safe,unpadded,12,auto,x86_64,linux,10,66.435833,61.137992,69.728267
1,base64-ng,decode,url-safe,unpadded,12,avx2,x86_64,linux,10,67.484276,65.858458,69.928570
1,base64-ng,decode,url-safe,unpadded,12,avx512-vbmi,x86_64,linux,10,67.244935,64.536273,69.552131
1,base64-ng,decode,url-safe,unpadded,12,scalar,x86_64,linux,10,256.342220,250.970027,265.960695
1,base64-ng,decode,url-safe,unpadded,12,ssse3-sse4.1,x86_64,linux,10,67.382130,66.018151,70.446554
1,base64-ng,decode,url-safe,unpadded,15,auto,x86_64,linux,10,76.933175,75.548071,81.074570
1,base64-ng,decode,url-safe,unpadded,15,avx2,x86_64,linux,10,76.864132,75.029207,82.241329
1,base64-ng,decode,url-safe,unpadded,15,avx512-vbmi,x86_64,linux,10,78.038915,75.555447,80.670842
1,base64-ng,decode,url-safe,unpadded,15,scalar,x86_64,linux,10,263.731158,259.199883,272.029177
1,base64-ng,decode,url-safe,unpadded,15,ssse3-sse4.1,x86_64,linux,10,80.525025,74.436440,82.776636
1,base64-ng,decode,url-safe,unpadded,16,auto,x86_64,linux,10,79.939621,74.164236,83.480083
1,base64-ng,decode,url-safe,unpadded,16,avx2,x86_64,linux,10,80.479930,74.483226,84.403973
1,base64-ng,decode,url-safe,unpadded,16,avx512-vbmi,x86_64,linux,10,79.283684,77.718135,83.472560
1,base64-ng,decode,url-safe,unpadded,16,scalar,x86_64,linux,10,256.456213,252.046206,267.102007
1,base64-ng,decode,url-safe,unpadded,16,ssse3-sse4.1,x86_64,linux,10,79.598972,76.724355,85.341555
1,base64-ng,decode,url-safe,unpadded,2,auto,x86_64,linux,10,118.905000,110.201975,129.544011
1,base64-ng,decode,url-safe,unpadded,2,avx2,x86_64,linux,10,138.282320,127.437164,148.399482
1,base64-ng,decode,url-safe,unpadded,2,avx512-vbmi,x86_64,linux,10,125.071947,117.963886,132.774781
1,base64-ng,decode,url-safe,unpadded,2,scalar,x86_64,linux,10,172.091320,161.533300,183.980217
1,base64-ng,decode,url-safe,unpadded,2,ssse3-sse4.1,x86_64,linux,10,146.183457,135.683613,156.535898
1,base64-ng,decode,url-safe,unpadded,23,auto,x86_64,linux,10,98.347229,95.994180,105.879662
1,base64-ng,decode,url-safe,unpadded,23,avx2,x86_64,linux,10,100.241009,95.136435,105.478030
1,base64-ng,decode,url-safe,unpadded,23,avx512-vbmi,x86_64,linux,10,101.840325,96.568100,105.295181
1,base64-ng,decode,url-safe,unpadded,23,scalar,x86_64,linux,10,265.208053,260.266612,276.201579
1,base64-ng,decode,url-safe,unpadded,23,ssse3-sse4.1,x86_64,linux,10,100.504520,97.878168,105.775761
1,base64-ng,decode,url-safe,unpadded,24,auto,x86_64,linux,10,100.899022,97.677504,105.058100
1,base64-ng,decode,url-safe,unpadded,24,avx2,x86_64,linux,10,98.999608,95.894417,104.336359
1,base64-ng,decode,url-safe,unpadded,24,avx512-vbmi,x86_64,linux,10,99.234708,94.916253,103.512486
1,base64-ng,decode,url-safe,unpadded,24,scalar,x86_64,linux,10,271.338484,261.841859,278.970051
1,base64-ng,decode,url-safe,unpadded,24,ssse3-sse4.1,x86_64,linux,10,70.700999,68.459020,73.925777
1,base64-ng,decode,url-safe,unpadded,3,auto,x86_64,linux,10,146.163946,139.005220,154.656170
1,base64-ng,decode,url-safe,unpadded,3,avx2,x86_64,linux,10,162.327028,134.814849,173.303726
1,base64-ng,decode,url-safe,unpadded,3,avx512-vbmi,x86_64,linux,10,154.260895,148.861462,159.697291
1,base64-ng,decode,url-safe,unpadded,3,scalar,x86_64,linux,10,195.130433,176.570503,203.306964
1,base64-ng,decode,url-safe,unpadded,3,ssse3-sse4.1,x86_64,linux,10,170.092108,159.569125,180.745570
1,base64-ng,decode,url-safe,unpadded,31,auto,x86_64,linux,10,112.337226,105.518490,116.816553
1,base64-ng,decode,url-safe,unpadded,31,avx2,x86_64,linux,10,114.432714,112.313335,119.792074
1,base64-ng,decode,url-safe,unpadded,31,avx512-vbmi,x86_64,linux,10,114.303786,108.841381,118.990872
1,base64-ng,decode,url-safe,unpadded,31,scalar,x86_64,linux,10,263.814808,249.552844,274.914186
1,base64-ng,decode,url-safe,unpadded,31,ssse3-sse4.1,x86_64,linux,10,84.930564,82.178053,87.423810
1,base64-ng,decode,url-safe,unpadded,32,auto,x86_64,linux,10,115.599512,112.400779,120.673916
1,base64-ng,decode,url-safe,unpadded,32,avx2,x86_64,linux,10,118.272713,114.472370,122.868670
1,base64-ng,decode,url-safe,unpadded,32,avx512-vbmi,x86_64,linux,10,116.593981,112.652726,122.332490
1,base64-ng,decode,url-safe,unpadded,32,scalar,x86_64,linux,10,266.735705,238.846809,281.952694
1,base64-ng,decode,url-safe,unpadded,32,ssse3-sse4.1,x86_64,linux,10,86.557175,84.529316,90.700953
1,base64-ng,decode,url-safe,unpadded,47,auto,x86_64,linux,10,99.625425,96.967226,103.648640
1,base64-ng,decode,url-safe,unpadded,47,avx2,x86_64,linux,10,100.578969,96.561964,104.055772
1,base64-ng,decode,url-safe,unpadded,47,avx512-vbmi,x86_64,linux,10,99.967988,98.228981,104.448454
1,base64-ng,decode,url-safe,unpadded,47,scalar,x86_64,linux,10,277.102386,268.736923,285.373953
1,base64-ng,decode,url-safe,unpadded,47,ssse3-sse4.1,x86_64,linux,10,87.016006,84.322344,89.771313
1,base64-ng,decode,url-safe,unpadded,48,auto,x86_64,linux,10,135.532067,132.415814,140.630542
1,base64-ng,decode,url-safe,unpadded,48,avx2,x86_64,linux,10,100.559247,96.324121,109.313049
1,base64-ng,decode,url-safe,unpadded,48,avx512-vbmi,x86_64,linux,10,134.520398,122.908296,141.499837
1,base64-ng,decode,url-safe,unpadded,48,scalar,x86_64,linux,10,272.974532,248.623119,285.192455
1,base64-ng,decode,url-safe,unpadded,48,ssse3-sse4.1,x86_64,linux,10,73.189920,65.749854,76.096807
1,base64-ng,decode,url-safe,unpadded,63,auto,x86_64,linux,10,113.773216,101.460276,119.027458
1,base64-ng,decode,url-safe,unpadded,63,avx2,x86_64,linux,10,95.340762,91.369721,99.775127
1,base64-ng,decode,url-safe,unpadded,63,avx512-vbmi,x86_64,linux,10,110.977814,104.114581,118.283144
1,base64-ng,decode,url-safe,unpadded,63,scalar,x86_64,linux,10,271.627675,260.655303,286.452304
1,base64-ng,decode,url-safe,unpadded,63,ssse3-sse4.1,x86_64,linux,10,75.634681,72.496104,79.546373
1,base64-ng,decode,url-safe,unpadded,64,auto,x86_64,linux,10,114.522171,110.737655,118.327207
1,base64-ng,decode,url-safe,unpadded,64,avx2,x86_64,linux,10,97.172275,87.513672,100.713692
1,base64-ng,decode,url-safe,unpadded,64,avx512-vbmi,x86_64,linux,10,115.477907,109.526383,119.887872
1,base64-ng,decode,url-safe,unpadded,64,scalar,x86_64,linux,10,273.779315,265.357446,281.578858
1,base64-ng,decode,url-safe,unpadded,64,ssse3-sse4.1,x86_64,linux,10,76.873255,74.645223,79.871796
1,base64-ng,decode,url-safe,unpadded,65536,auto,x86_64,linux,10,144.422191,135.673608,151.479405
1,base64-ng,decode,url-safe,unpadded,65536,avx2,x86_64,linux,10,110.860772,105.341604,115.445663
1,base64-ng,decode,url-safe,unpadded,65536,avx512-vbmi,x86_64,linux,10,145.315686,123.547018,150.495403
1,base64-ng,decode,url-safe,unpadded,65536,scalar,x86_64,linux,10,279.915594,252.680450,291.183969
1,base64-ng,decode,url-safe,unpadded,65536,ssse3-sse4.1,x86_64,linux,10,76.587451,70.459502,79.717499
1,base64-ng,encode,standard,padded,1,auto,x86_64,linux,10,142.408293,139.934995,144.557239
